Flight_ID,Aircraft_ID,Date,Flight_Hours,Mission_Type
28202,69,2024-11-27,3.8,Combat
28203,423,2024-10-24,7.8,Logistics
28204,61,2024-08-11,1.9,Logistics
28205,337,2024-03-10,5.3,Training
28206,342,2024-08-26,3.8,Reconnaissance
28207,29,2024-07-21,4.4,Logistics
28208,59,2024-05-30,7.8,Combat
28209,74,2024-07-27,5.8,Combat
28210,153,2024-03-16,5.8,Training
28211,256,2024-11-25,8.1,Reconnaissance
28212,121,2024-01-07,3.0,Combat
28213,250,2024-11-16,8.7,Training
28214,189,2024-08-06,4.3,Training
28215,387,2024-05-28,0.6,Test Flight
28216,412,2024-01-31,4.7,Logistics
28217,165,2024-05-11,2.6,Logistics
28218,86,2024-04-30,8.1,Training
28219,123,2024-03-01,2.0,Reconnaissance
28220,483,2024-04-12,6.7,Logistics
28221,7,2024-03-12,9.0,Combat
28222,366,2024-01-24,9.5,Test Flight
28223,465,2024-12-08,9.5,Reconnaissance
28224,435,2024-10-05,3.7,Logistics
28225,295,2024-08-18,9.1,Test Flight
28226,98,2024-01-13,7.3,Training
28227,229,2024-09-11,0.8,Test Flight
28228,397,2024-05-03,2.6,Logistics
28229,33,2024-10-04,5.4,Reconnaissance
28230,373,2024-10-30,3.5,Training
28231,487,2024-06-30,3.9,Logistics
28232,111,2024-01-22,0.7,Combat
28233,344,2024-03-05,7.0,Training
28234,199,2024-10-03,8.7,Combat
28235,85,2024-09-23,0.8,Combat
28236,3,2024-05-01,4.8,Reconnaissance
28237,293,2024-02-12,8.5,Test Flight
28238,342,2024-06-15,6.1,Reconnaissance
28239,129,2024-04-16,8.5,Test Flight
28240,144,2024-05-02,3.1,Reconnaissance
28241,79,2024-12-16,3.2,Reconnaissance
28242,403,2024-10-30,8.4,Training
28243,330,2024-03-07,1.4,Combat
28244,222,2024-10-14,3.6,Training
28245,157,2024-06-22,5.5,Reconnaissance
28246,181,2024-12-12,4.1,Test Flight
28247,118,2024-08-04,9.9,Combat
28248,345,2024-04-10,5.0,Combat
28249,52,2024-06-10,1.0,Combat
28250,326,2024-06-05,2.4,Combat
28251,416,2024-01-07,2.1,Reconnaissance
28252,278,2024-05-03,5.3,Combat
28253,17,2024-08-10,9.3,Training
28254,31,2024-12-29,6.3,Test Flight
28255,485,2024-04-19,1.7,Test Flight
28256,296,2024-07-25,9.7,Reconnaissance
28257,424,2024-05-12,3.5,Test Flight
28258,183,2024-01-09,1.0,Combat
28259,369,2024-03-31,3.3,Training
28260,198,2024-10-29,10.0,Training
28261,441,2024-02-08,3.5,Test Flight
28262,376,2024-10-11,2.5,Test Flight
28263,140,2024-01-08,5.4,Test Flight
28264,141,2024-06-27,7.4,Reconnaissance
28265,195,2024-01-31,4.5,Logistics
28266,269,2024-09-03,4.6,Reconnaissance
28267,83,2024-12-08,5.3,Combat
28268,277,2024-06-14,6.5,Combat
28269,141,2024-12-06,7.5,Reconnaissance
28270,314,2024-01-06,6.5,Test Flight
28271,85,2024-04-01,1.5,Reconnaissance
28272,320,2024-06-06,8.0,Logistics
28273,330,2024-09-08,8.6,Reconnaissance
28274,371,2024-05-11,4.7,Logistics
28275,448,2024-09-20,0.6,Test Flight
28276,389,2024-04-23,7.9,Reconnaissance
28277,396,2024-11-03,9.9,Combat
28278,268,2024-05-31,2.3,Reconnaissance
28279,168,2024-10-31,9.8,Reconnaissance
28280,12,2024-10-31,0.9,Training
28281,357,2024-06-03,6.2,Reconnaissance
28282,323,2024-12-14,1.9,Training
28283,312,2024-06-27,10.0,Training
28284,471,2024-07-22,8.2,Test Flight
28285,19,2024-03-21,5.6,Combat
28286,115,2024-07-09,3.3,Combat
28287,241,2024-05-06,9.3,Test Flight
28288,472,2024-01-13,6.8,Logistics
28289,136,2024-05-16,4.6,Test Flight
28290,82,2024-12-30,2.3,Logistics
28291,287,2024-01-14,6.5,Test Flight
28292,101,2024-11-02,9.1,Logistics
28293,252,2024-04-18,0.7,Combat
28294,190,2024-06-15,6.0,Combat
28295,95,2024-11-18,3.1,Logistics
28296,64,2024-11-28,8.0,Test Flight
28297,251,2024-06-02,4.4,Training
28298,417,2024-08-29,5.9,Reconnaissance
28299,278,2024-03-29,9.5,Training
28300,377,2024-11-18,3.0,Combat
28301,442,2024-02-17,5.0,Training
28302,62,2024-11-10,4.0,Logistics
28303,227,2024-08-04,3.6,Logistics
28304,366,2024-06-06,4.2,Combat
28305,151,2024-04-28,3.3,Logistics
28306,79,2024-11-29,8.8,Combat
28307,81,2024-03-26,4.9,Training
28308,159,2024-02-13,1.2,Training
28309,42,2024-06-02,8.2,Test Flight
28310,249,2024-09-19,9.1,Training
28311,6,2024-12-04,4.5,Combat
28312,283,2024-11-16,2.0,Combat
28313,274,2024-05-07,9.8,Reconnaissance
28314,142,2024-02-16,8.3,Logistics
28315,179,2024-10-06,0.9,Training
28316,114,2024-08-24,7.6,Training
28317,50,2024-11-20,3.6,Training
28318,253,2024-10-01,7.4,Logistics
28319,481,2024-11-27,8.8,Combat
28320,373,2024-05-06,8.6,Reconnaissance
28321,485,2024-11-12,0.5,Training
28322,116,2024-06-18,5.4,Combat
28323,187,2024-01-22,8.0,Training
28324,149,2024-07-15,4.7,Combat
28325,45,2024-04-10,4.7,Logistics
28326,353,2024-11-29,2.6,Test Flight
28327,244,2024-06-20,3.5,Test Flight
28328,311,2024-03-09,1.6,Logistics
28329,360,2024-11-04,9.1,Test Flight
28330,173,2024-01-09,2.9,Logistics
28331,425,2024-04-04,2.5,Reconnaissance
28332,293,2024-09-11,1.1,Test Flight
28333,469,2024-04-26,4.2,Reconnaissance
28334,437,2024-04-18,4.0,Logistics
28335,47,2024-04-22,1.6,Combat
28336,241,2024-11-19,3.0,Reconnaissance
28337,303,2024-03-30,6.2,Test Flight
28338,100,2024-12-03,9.3,Combat
28339,149,2024-06-13,0.9,Test Flight
28340,288,2024-02-26,6.8,Test Flight
28341,478,2024-01-08,5.7,Training
28342,436,2024-11-27,5.4,Test Flight
28343,194,2024-06-01,2.3,Reconnaissance
28344,283,2024-06-28,8.9,Reconnaissance
28345,117,2024-05-11,9.4,Reconnaissance
28346,118,2024-05-26,8.6,Logistics
28347,499,2024-11-14,4.7,Training
28348,243,2024-12-29,9.0,Combat
28349,376,2024-05-23,6.9,Training
28350,420,2024-07-12,5.0,Logistics
28351,126,2024-02-10,5.9,Test Flight
28352,391,2024-03-27,3.6,Reconnaissance
28353,431,2024-08-19,2.1,Combat
28354,370,2024-11-17,7.0,Test Flight
28355,412,2024-03-21,8.0,Logistics
28356,188,2024-01-30,9.6,Logistics
28357,26,2024-01-25,5.6,Combat
28358,259,2024-06-13,1.9,Reconnaissance
28359,41,2024-02-14,2.0,Test Flight
28360,206,2024-10-06,2.0,Reconnaissance
28361,353,2024-07-20,3.9,Test Flight
28362,358,2024-04-02,0.8,Combat
28363,23,2024-06-04,5.0,Logistics
28364,264,2024-02-14,3.4,Logistics
28365,359,2024-09-20,2.9,Logistics
28366,241,2024-03-21,2.5,Logistics
28367,262,2024-04-14,6.6,Test Flight
28368,399,2024-10-21,0.6,Reconnaissance
28369,286,2024-02-11,4.9,Logistics
28370,316,2024-06-22,9.4,Logistics
28371,394,2024-05-19,5.6,Logistics
28372,171,2024-10-20,4.6,Test Flight
28373,191,2024-02-05,9.8,Combat
28374,63,2024-05-14,1.5,Test Flight
28375,137,2024-09-09,8.8,Training
28376,123,2024-02-14,8.3,Logistics
28377,384,2024-06-21,9.1,Combat
28378,266,2024-01-05,4.4,Logistics
28379,410,2024-04-02,7.5,Training
28380,326,2024-12-12,7.6,Combat
28381,408,2024-02-26,6.6,Combat
28382,450,2024-01-07,8.1,Training
28383,282,2024-11-02,9.0,Training
28384,250,2024-04-30,8.8,Logistics
28385,487,2024-04-04,7.5,Test Flight
28386,123,2024-07-31,2.9,Logistics
28387,382,2024-10-20,1.9,Test Flight
28388,310,2024-02-12,7.1,Logistics
28389,212,2024-06-20,9.0,Training
28390,385,2024-04-28,0.6,Combat
28391,139,2024-11-26,5.4,Training
28392,416,2024-04-21,4.5,Combat
28393,182,2024-02-07,4.7,Combat
28394,397,2024-03-27,3.1,Logistics
28395,334,2024-04-03,2.6,Combat
28396,97,2024-04-23,8.4,Training
28397,370,2024-09-06,1.1,Combat
28398,476,2024-03-02,5.0,Test Flight
28399,499,2024-02-17,2.8,Logistics
28400,287,2024-06-19,8.3,Reconnaissance
28401,94,2024-04-05,1.9,Reconnaissance
28402,486,2024-03-27,9.2,Logistics
28403,341,2024-09-23,0.7,Reconnaissance
28404,49,2024-02-15,8.1,Reconnaissance
28405,429,2024-06-16,3.6,Combat
28406,148,2024-02-28,6.3,Reconnaissance
28407,410,2024-07-26,6.4,Logistics
28408,78,2024-10-15,6.8,Reconnaissance
28409,192,2024-01-18,7.0,Test Flight
28410,209,2024-03-14,8.9,Reconnaissance
28411,176,2024-12-12,7.1,Reconnaissance
28412,171,2024-10-14,7.5,Test Flight
28413,111,2024-07-17,0.8,Test Flight
28414,225,2024-08-02,1.7,Training
28415,331,2024-12-06,1.7,Combat
28416,428,2024-03-26,8.1,Logistics
28417,286,2024-04-04,1.1,Logistics
28418,187,2024-07-23,4.3,Logistics
28419,430,2024-10-22,7.5,Test Flight
28420,185,2024-02-20,9.6,Test Flight
28421,58,2024-05-18,6.9,Training
28422,219,2024-02-12,4.9,Combat
28423,244,2024-02-14,9.2,Training
28424,161,2024-12-01,7.8,Combat
28425,26,2024-08-11,8.6,Test Flight
28426,206,2024-08-20,2.9,Test Flight
28427,302,2024-11-14,6.0,Reconnaissance
28428,375,2024-01-31,6.8,Reconnaissance
28429,148,2024-03-28,9.5,Training
28430,46,2024-05-04,7.6,Test Flight
28431,291,2024-03-14,9.1,Logistics
28432,366,2024-09-18,8.0,Combat
28433,96,2024-12-06,5.5,Test Flight
28434,38,2024-11-27,4.2,Reconnaissance
28435,31,2024-11-22,2.0,Combat
28436,253,2024-01-21,9.0,Combat
28437,293,2024-06-25,6.5,Reconnaissance
28438,222,2024-03-02,7.0,Combat
28439,294,2024-04-21,8.7,Combat
28440,327,2024-12-18,8.1,Test Flight
28441,41,2024-12-11,9.8,Training
28442,345,2024-07-17,7.5,Training
28443,9,2024-04-28,8.9,Combat
28444,272,2024-08-11,9.3,Reconnaissance
28445,251,2024-12-22,9.4,Training
28446,486,2024-05-24,2.2,Logistics
28447,277,2024-04-29,2.7,Logistics
28448,324,2024-06-16,3.5,Training
28449,429,2024-08-04,9.1,Training
28450,78,2024-07-16,9.9,Logistics
28451,462,2024-09-12,1.4,Training
28452,5,2024-07-19,6.4,Logistics
28453,364,2024-05-05,4.9,Combat
28454,83,2024-04-11,1.9,Training
28455,447,2024-12-04,3.5,Logistics
28456,335,2024-08-08,2.1,Combat
28457,265,2024-09-26,0.7,Reconnaissance
28458,157,2024-10-17,5.7,Test Flight
28459,307,2024-08-29,7.4,Logistics
28460,395,2024-02-09,3.5,Logistics
28461,407,2024-10-10,7.9,Logistics
28462,183,2024-01-17,3.9,Logistics
28463,232,2024-04-06,8.4,Test Flight
28464,148,2024-07-29,4.7,Logistics
28465,344,2024-12-10,6.6,Training
28466,437,2024-02-10,8.9,Logistics
28467,496,2024-10-21,8.0,Reconnaissance
28468,322,2024-01-08,9.6,Combat
28469,498,2024-07-01,8.5,Training
28470,360,2024-10-18,2.9,Logistics
28471,211,2024-05-11,4.9,Combat
28472,314,2024-12-10,7.2,Combat
28473,106,2024-05-08,4.8,Training
28474,464,2024-09-23,9.6,Test Flight
28475,69,2024-10-19,6.7,Reconnaissance
28476,215,2024-03-01,7.0,Training
28477,248,2024-09-13,9.7,Test Flight
28478,438,2024-08-19,8.1,Test Flight
28479,392,2024-11-17,4.0,Test Flight
28480,436,2024-03-03,2.4,Logistics
28481,478,2024-09-19,7.6,Training
28482,486,2024-01-11,9.1,Reconnaissance
28483,489,2024-12-08,4.2,Reconnaissance
28484,252,2024-06-18,5.1,Combat
28485,23,2024-02-22,8.6,Test Flight
28486,274,2024-02-25,1.9,Test Flight
28487,228,2024-01-15,5.1,Logistics
28488,374,2024-09-27,7.8,Training
28489,357,2024-05-11,2.6,Test Flight
28490,131,2024-09-15,1.0,Logistics
28491,331,2024-07-02,3.4,Reconnaissance
28492,476,2024-11-20,6.5,Logistics
28493,303,2024-03-21,8.3,Combat
28494,399,2024-03-10,9.1,Reconnaissance
28495,199,2024-03-25,9.9,Test Flight
28496,150,2024-06-06,1.7,Training
28497,429,2024-03-05,3.5,Reconnaissance
28498,261,2024-08-24,1.9,Test Flight
28499,71,2024-02-03,8.9,Test Flight
28500,418,2024-02-24,8.3,Logistics
28501,304,2024-11-02,8.6,Combat
28502,496,2024-11-06,0.6,Test Flight
28503,368,2024-03-06,8.0,Training
28504,166,2024-02-14,4.6,Combat
28505,380,2024-03-19,0.5,Logistics
28506,7,2024-07-05,3.0,Reconnaissance
28507,143,2024-11-19,7.7,Combat
28508,493,2024-05-19,9.1,Test Flight
28509,356,2024-04-01,5.0,Test Flight
28510,169,2024-01-02,7.5,Training
28511,274,2024-10-07,7.6,Test Flight
28512,187,2024-09-06,4.7,Test Flight
28513,57,2024-04-05,5.3,Training
28514,228,2024-09-28,1.5,Training
28515,479,2024-09-02,3.7,Training
28516,500,2024-07-22,9.3,Reconnaissance
28517,248,2024-06-17,3.8,Combat
28518,247,2024-12-16,1.3,Test Flight
28519,472,2024-09-05,3.5,Training
28520,296,2024-01-23,8.3,Combat
28521,15,2024-09-18,6.0,Test Flight
28522,292,2024-12-23,2.3,Logistics
28523,438,2024-07-20,1.9,Logistics
28524,238,2024-07-20,3.4,Reconnaissance
28525,392,2024-03-17,7.3,Logistics
28526,141,2024-03-15,8.0,Test Flight
28527,377,2024-06-14,6.2,Test Flight
28528,1,2024-04-26,0.7,Logistics
28529,385,2024-11-06,2.9,Combat
28530,8,2024-01-28,8.5,Combat
28531,345,2024-03-17,9.2,Combat
28532,490,2024-06-23,7.8,Combat
28533,358,2024-06-15,4.1,Test Flight
28534,487,2024-03-05,0.8,Combat
28535,496,2024-12-01,8.7,Test Flight
28536,33,2024-10-15,1.3,Training
28537,329,2024-08-13,0.6,Reconnaissance
28538,271,2024-02-14,3.5,Test Flight
28539,285,2024-03-17,9.8,Test Flight
28540,219,2024-10-18,9.4,Reconnaissance
28541,78,2024-12-03,9.0,Logistics
28542,126,2024-05-27,2.8,Test Flight
28543,188,2024-03-11,4.2,Reconnaissance
28544,271,2024-02-27,8.8,Logistics
28545,312,2024-05-06,0.9,Test Flight
28546,98,2024-03-03,8.0,Combat
28547,366,2024-10-10,1.6,Logistics
28548,120,2024-07-29,8.9,Logistics
28549,44,2024-01-08,1.8,Combat
28550,355,2024-07-21,5.7,Training
28551,435,2024-08-15,1.2,Test Flight
28552,320,2024-10-02,0.6,Test Flight
28553,231,2024-06-29,4.3,Combat
28554,393,2024-11-21,7.9,Logistics
28555,64,2024-11-30,5.9,Logistics
28556,385,2024-12-10,7.9,Test Flight
28557,139,2024-06-14,7.4,Logistics
28558,312,2024-06-28,7.1,Reconnaissance
28559,112,2024-11-17,3.7,Combat
28560,186,2024-05-29,5.4,Logistics
28561,294,2024-12-30,6.9,Combat
28562,386,2024-07-02,3.3,Logistics
28563,115,2024-08-16,1.4,Training
28564,168,2024-10-21,6.3,Test Flight
28565,125,2024-08-09,3.5,Combat
28566,186,2024-01-16,9.7,Test Flight
28567,195,2024-03-21,2.2,Reconnaissance
28568,384,2024-10-10,8.6,Logistics
28569,239,2024-09-12,0.5,Combat
28570,80,2024-02-19,8.2,Reconnaissance
28571,1,2024-07-15,0.8,Test Flight
28572,76,2024-04-08,8.9,Reconnaissance
28573,390,2024-02-09,4.7,Reconnaissance
28574,17,2024-07-13,1.4,Training
28575,265,2024-08-04,1.7,Logistics
28576,468,2024-05-11,8.8,Logistics
28577,64,2024-09-29,7.7,Test Flight
28578,305,2024-08-06,4.1,Reconnaissance
28579,446,2024-01-05,1.5,Reconnaissance
28580,452,2024-01-09,4.0,Logistics
28581,343,2024-04-10,2.8,Test Flight
28582,98,2024-11-03,4.6,Logistics
28583,322,2024-12-14,2.0,Test Flight
28584,76,2024-04-14,4.4,Logistics
28585,479,2024-10-17,4.5,Training
28586,142,2024-11-27,5.6,Logistics
28587,437,2024-11-11,2.4,Combat
28588,278,2024-06-08,4.1,Reconnaissance
28589,257,2024-05-09,9.9,Reconnaissance
28590,130,2024-12-23,9.7,Training
28591,264,2024-04-12,9.3,Test Flight
28592,198,2024-11-05,3.1,Reconnaissance
28593,66,2024-07-04,9.1,Training
28594,132,2024-11-23,8.5,Logistics
28595,220,2024-04-09,5.6,Test Flight
28596,149,2024-03-19,8.0,Logistics
28597,407,2024-02-21,7.0,Training
28598,203,2024-11-17,3.7,Test Flight
28599,346,2024-04-13,2.8,Test Flight
28600,395,2024-08-13,3.2,Logistics
28601,49,2024-03-20,0.9,Training
28602,131,2024-01-13,5.1,Reconnaissance
28603,176,2024-09-19,2.5,Reconnaissance
28604,227,2024-02-02,8.9,Combat
28605,430,2024-11-19,9.4,Reconnaissance
28606,148,2024-08-13,9.8,Combat
28607,317,2024-02-03,8.3,Combat
28608,29,2024-06-09,8.9,Logistics
28609,469,2024-08-07,1.0,Training
28610,68,2024-09-22,5.9,Reconnaissance
28611,381,2024-01-07,7.2,Reconnaissance
28612,73,2024-09-21,3.2,Combat
28613,83,2024-12-13,5.3,Reconnaissance
28614,66,2024-08-22,5.9,Combat
28615,105,2024-02-15,1.8,Training
28616,143,2024-12-08,1.1,Training
28617,209,2024-11-06,1.1,Reconnaissance
28618,500,2024-01-24,6.4,Test Flight
28619,152,2024-09-01,4.2,Logistics
28620,355,2024-09-22,2.9,Logistics
28621,449,2024-06-10,3.1,Test Flight
28622,461,2024-11-18,5.5,Test Flight
28623,490,2024-11-04,2.7,Test Flight
28624,362,2024-02-12,3.9,Combat
28625,138,2024-11-25,9.8,Test Flight
28626,171,2024-05-25,7.5,Combat
28627,323,2024-06-21,8.9,Logistics
28628,139,2024-12-01,2.8,Logistics
28629,360,2024-03-26,6.6,Logistics
28630,252,2024-12-20,0.5,Reconnaissance
28631,358,2024-03-29,1.6,Combat
28632,331,2024-09-19,8.0,Combat
28633,61,2024-12-28,5.6,Combat
28634,22,2024-02-25,4.9,Logistics
28635,191,2024-05-05,6.8,Reconnaissance
28636,376,2024-09-09,0.5,Test Flight
28637,355,2024-03-30,5.6,Logistics
28638,27,2024-11-20,9.0,Reconnaissance
28639,104,2024-01-09,2.9,Test Flight
28640,402,2024-12-28,8.5,Training
28641,351,2024-07-17,0.9,Combat
28642,65,2024-05-27,1.3,Test Flight
28643,60,2024-11-04,6.5,Logistics
28644,112,2024-11-27,7.6,Reconnaissance
28645,402,2024-08-13,0.9,Test Flight
28646,89,2024-07-13,2.2,Combat
28647,107,2024-07-23,6.0,Reconnaissance
28648,136,2024-10-15,4.2,Training
28649,310,2024-05-08,4.2,Reconnaissance
28650,201,2024-05-16,4.9,Test Flight
28651,266,2024-03-14,3.1,Reconnaissance
28652,213,2024-09-06,5.8,Test Flight
28653,172,2024-07-16,8.7,Test Flight
28654,37,2024-02-28,0.9,Combat
28655,275,2024-10-01,1.0,Test Flight
28656,228,2024-04-10,3.0,Logistics
28657,242,2024-07-22,5.1,Reconnaissance
28658,33,2024-01-23,7.2,Test Flight
28659,83,2024-05-09,3.4,Reconnaissance
28660,82,2024-05-10,5.3,Training
28661,424,2024-02-17,6.4,Reconnaissance
28662,272,2024-12-30,4.7,Combat
28663,196,2024-12-22,5.7,Training
28664,468,2024-01-05,5.1,Test Flight
28665,40,2024-05-22,9.5,Reconnaissance
28666,435,2024-06-02,5.5,Reconnaissance
28667,321,2024-09-09,6.0,Training
28668,43,2024-07-21,8.9,Training
28669,70,2024-02-10,3.6,Training
28670,59,2024-07-02,3.1,Test Flight
28671,135,2024-03-16,9.3,Combat
28672,241,2024-09-11,0.7,Logistics
28673,500,2024-09-04,2.1,Reconnaissance
28674,305,2024-01-02,4.1,Combat
28675,21,2024-02-05,3.3,Reconnaissance
28676,378,2024-04-22,9.3,Test Flight
28677,289,2024-10-25,1.6,Logistics
28678,431,2024-01-02,5.6,Logistics
28679,224,2024-10-13,9.4,Test Flight
28680,59,2024-05-01,7.8,Test Flight
28681,179,2024-11-18,9.8,Test Flight
28682,233,2024-11-25,2.8,Logistics
28683,187,2024-12-13,6.3,Test Flight
28684,327,2024-02-01,2.2,Reconnaissance
28685,252,2024-12-29,6.1,Combat
28686,408,2024-12-01,6.7,Reconnaissance
28687,213,2024-05-19,8.5,Logistics
28688,69,2024-04-30,3.1,Training
28689,87,2024-04-06,3.5,Logistics
28690,100,2024-08-02,8.3,Reconnaissance
28691,160,2024-06-21,9.2,Combat
28692,411,2024-10-05,1.2,Training
28693,37,2024-04-07,3.3,Reconnaissance
28694,141,2024-02-29,4.6,Test Flight
28695,465,2024-02-18,2.1,Reconnaissance
28696,359,2024-07-11,5.0,Test Flight
28697,189,2024-12-19,8.3,Test Flight
28698,400,2024-06-22,5.5,Training
28699,333,2024-11-10,5.9,Combat
28700,428,2024-06-03,7.1,Test Flight
28701,25,2024-11-09,9.1,Test Flight
28702,10,2024-08-10,8.6,Training
28703,448,2024-11-18,4.8,Training
28704,101,2024-03-14,4.6,Reconnaissance
28705,313,2024-06-07,4.1,Training
28706,152,2024-11-25,10.0,Test Flight
28707,477,2024-04-29,4.3,Reconnaissance
28708,224,2024-06-12,4.1,Logistics
28709,336,2024-11-12,4.9,Reconnaissance
28710,454,2024-10-16,4.2,Training
28711,470,2024-11-22,8.6,Logistics
28712,351,2024-02-22,7.1,Training
28713,134,2024-07-31,2.2,Reconnaissance
28714,388,2024-07-18,9.8,Test Flight
28715,256,2024-01-21,7.7,Logistics
28716,160,2024-09-24,8.5,Logistics
28717,168,2024-10-29,8.2,Combat
28718,341,2024-04-29,3.7,Combat
28719,328,2024-07-18,3.3,Reconnaissance
28720,316,2024-05-11,9.7,Training
28721,131,2024-08-12,4.2,Reconnaissance
28722,233,2024-06-01,4.0,Reconnaissance
28723,56,2024-07-14,2.8,Test Flight
28724,341,2024-03-26,1.6,Reconnaissance
28725,116,2024-11-12,2.2,Training
28726,421,2024-01-16,2.1,Reconnaissance
28727,279,2024-08-08,7.5,Training
28728,235,2024-01-21,2.3,Combat
28729,313,2024-07-03,5.0,Combat
28730,215,2024-04-07,7.0,Training
28731,57,2024-07-31,5.1,Reconnaissance
28732,106,2024-07-21,7.6,Reconnaissance
28733,382,2024-11-28,6.6,Training
28734,189,2024-07-14,0.9,Training
28735,178,2024-09-14,2.5,Reconnaissance
28736,312,2024-11-20,2.0,Logistics
28737,418,2024-08-07,0.8,Reconnaissance
28738,86,2024-12-25,7.7,Combat
28739,33,2024-10-06,6.8,Training
28740,208,2024-11-08,1.8,Reconnaissance
28741,454,2024-02-22,5.4,Test Flight
28742,89,2024-08-01,1.2,Combat
28743,154,2024-03-04,6.6,Combat
28744,336,2024-05-17,7.1,Logistics
28745,497,2024-01-22,8.6,Test Flight
28746,302,2024-09-18,7.6,Test Flight
28747,209,2024-08-31,1.9,Reconnaissance
28748,248,2024-09-08,7.6,Combat
28749,417,2024-07-24,7.1,Combat
28750,449,2024-09-10,7.6,Test Flight
28751,338,2024-09-23,4.9,Logistics
28752,433,2024-11-04,3.1,Test Flight
28753,490,2024-02-01,2.5,Test Flight
28754,431,2024-05-12,9.6,Test Flight
28755,261,2024-11-02,6.1,Logistics
28756,172,2024-07-15,7.9,Test Flight
28757,214,2024-01-30,3.9,Combat
28758,3,2024-03-19,5.0,Combat
28759,462,2024-07-04,9.5,Reconnaissance
28760,466,2024-03-18,8.1,Reconnaissance
28761,356,2024-04-18,1.4,Combat
28762,431,2024-11-08,1.4,Reconnaissance
28763,72,2024-08-18,1.7,Logistics
28764,119,2024-12-04,1.1,Training
28765,145,2024-02-24,9.8,Combat
28766,337,2024-07-28,9.4,Logistics
28767,212,2024-09-26,4.0,Training
28768,438,2024-03-27,6.5,Reconnaissance
28769,163,2024-12-17,9.6,Reconnaissance
28770,291,2024-09-08,9.6,Logistics
28771,432,2024-03-19,9.3,Combat
28772,448,2024-04-08,5.0,Test Flight
28773,464,2024-06-10,8.5,Reconnaissance
28774,471,2024-08-23,2.6,Combat
28775,389,2024-01-31,9.6,Combat
28776,77,2024-01-01,1.0,Training
28777,55,2024-10-15,9.4,Training
28778,390,2024-01-26,9.8,Reconnaissance
28779,312,2024-10-19,4.2,Test Flight
28780,345,2024-10-26,5.7,Test Flight
28781,90,2024-11-15,9.8,Training
28782,485,2024-10-30,5.4,Reconnaissance
28783,304,2024-02-20,2.2,Combat
28784,112,2024-12-23,0.9,Training
28785,293,2024-05-31,9.3,Training
28786,449,2024-05-10,8.9,Training
28787,192,2024-05-17,4.7,Combat
28788,360,2024-05-30,9.8,Test Flight
28789,473,2024-04-07,9.9,Training
28790,459,2024-03-22,2.0,Combat
28791,87,2024-03-20,6.0,Logistics
28792,10,2024-12-19,4.0,Test Flight
28793,290,2024-06-19,5.1,Logistics
28794,393,2024-02-21,7.5,Combat
28795,112,2024-05-13,6.1,Combat
28796,477,2024-11-16,7.3,Combat
28797,51,2024-02-16,6.2,Training
28798,112,2024-08-29,1.3,Training
28799,250,2024-11-01,4.8,Reconnaissance
28800,489,2024-11-17,2.1,Logistics
28801,421,2024-05-18,6.4,Test Flight
28802,231,2024-08-14,9.0,Reconnaissance
28803,465,2024-05-22,7.2,Training
28804,386,2024-05-13,8.3,Training
28805,375,2024-09-14,6.6,Logistics
28806,93,2024-11-28,2.6,Reconnaissance
28807,251,2024-12-16,3.5,Reconnaissance
28808,496,2024-11-04,5.6,Training
28809,435,2024-12-29,8.7,Reconnaissance
28810,65,2024-01-12,9.6,Test Flight
28811,499,2024-08-10,7.4,Combat
28812,366,2024-08-05,2.2,Reconnaissance
28813,425,2024-09-08,3.2,Logistics
28814,117,2024-09-22,8.3,Training
28815,180,2024-06-16,3.2,Logistics
28816,284,2024-11-29,1.2,Training
28817,218,2024-02-29,1.3,Combat
28818,52,2024-12-26,4.5,Training
28819,255,2024-11-25,2.4,Logistics
28820,153,2024-02-09,3.6,Logistics
28821,366,2024-03-28,4.9,Logistics
28822,25,2024-02-27,6.4,Test Flight
28823,112,2024-08-06,5.0,Reconnaissance
28824,11,2024-04-03,3.1,Training
28825,278,2024-03-25,2.8,Logistics
28826,80,2024-04-21,5.5,Logistics
28827,339,2024-07-28,9.7,Combat
28828,52,2024-04-13,3.4,Logistics
28829,175,2024-11-07,5.2,Combat
28830,357,2024-08-28,5.6,Logistics
28831,296,2024-10-08,5.1,Combat
28832,237,2024-08-28,7.8,Logistics
28833,71,2024-12-09,9.5,Logistics
28834,318,2024-11-19,5.6,Test Flight
28835,105,2024-03-25,8.4,Training
28836,167,2024-05-05,10.0,Logistics
28837,170,2024-02-23,8.5,Logistics
28838,167,2024-09-01,6.5,Training
28839,233,2024-11-19,2.0,Combat
28840,407,2024-07-17,9.6,Logistics
28841,91,2024-06-10,5.9,Combat
28842,126,2024-03-28,7.2,Training
28843,169,2024-01-23,8.4,Training
28844,358,2024-05-02,10.0,Reconnaissance
28845,385,2024-05-18,9.1,Reconnaissance
28846,318,2024-10-19,0.9,Logistics
28847,98,2024-09-15,7.0,Logistics
28848,25,2024-01-09,1.6,Training
28849,146,2024-10-01,1.1,Training
28850,63,2024-11-02,1.0,Combat
28851,443,2024-02-09,3.4,Combat
28852,279,2024-02-08,3.8,Reconnaissance
28853,77,2024-09-23,7.5,Training
28854,241,2024-08-09,1.5,Training
28855,421,2024-12-28,4.6,Combat
28856,257,2024-10-29,1.7,Test Flight
28857,305,2024-05-10,9.1,Test Flight
28858,363,2024-12-30,2.3,Training
